,trigger_video_id,trigger_title,trigger_category,mental_health_aspects,binge_trigger_count
1177,3026,close one with the bugatti,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'anxiety and stress management', 'social anxiety and relationships']",12
1178,2939,"Uyi Amma (From ""Azaad"")",Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'trauma awareness and healing', 'depression and emotional support', 'sleep and mental wellness']",12
1179,2921,He’s rich #shorts,Shorts,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'work-life balance and burnout', 'trauma awareness and healing', 'anxiety and stress management', 'sleep and mental wellness']",12
1180,2911,"Made the right decision, but..😢 #anime",Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'anxiety and stress management', 'social anxiety and relationships']",12
1181,2848,No one is perfect we just find #motivation#inspiration#viralshort,Shorts,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness']",12
1182,2805,"Ishq (From ""Lost;Found"")",Comedy,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'trauma awareness and healing', 'sleep and mental wellness', 'social anxiety and relationships']",12
1183,2804,Sarod Hembihag,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness']",12
1184,2774,President Trump Finds Letter From President Biden Left For Him In The Oval Office,News,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support', 'social anxiety and relationships']",12
1185,2709,The Rare Occasions - Notion,Technology,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'depression and emotional support']",12
1186,2693,Le Aaunga,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness']",12
1187,2681,Gulabi Sadi,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness']",12
1188,2661,Raanjhanaa,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness']",12
1189,2601,My quota for this month. #beatseizure #sacabambaspis,Sports,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness']",12
1190,2549,Aaftaab,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness']",12
1191,2531,Tum Jab Paas,Comedy,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness']",12
1192,2504,"Uyi Amma (From ""Azaad"")",Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'emotional health discussion', 'therapy and mental health support', 'mental health education', 'trauma awareness and healing', 'depression and emotional support', 'sleep and mental wellness']",12
1193,2499,"Haan Ke Haan (From ""Maharaj"")",Comedy,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness', 'social anxiety and relationships']",12
